train_ds,target_ds,embedder,seed,method,n_test,roc_auc,pr_auc,tpr_fpr1,tpr_fpr5
HarmBench,ToxicChat,all-mpnet-base-v2,4,B1_raw,400,0.8440500000000001,0.8308729094756768,0.145,0.365
HarmBench,ToxicChat,all-mpnet-base-v2,4,B1b_SigmaT,400,0.7825,0.7760242015009778,0.18,0.29
HarmBench,ToxicChat,all-mpnet-base-v2,4,B1w_SigmaW,400,0.7931999999999999,0.7912015525933966,0.2,0.345
HarmBench,ToxicChat,all-mpnet-base-v2,4,DELONG_B1w_vs_A1,400,0.6136815719421509,,,
HarmBench,XSTest,all-mpnet-base-v2,4,A1_raw,400,0.7473749999999999,0.7674089389235794,0.07,0.415
HarmBench,XSTest,all-mpnet-base-v2,4,B1_raw,400,0.790875,0.8161794684286137,0.21,0.46
HarmBench,XSTest,all-mpnet-base-v2,4,B1b_SigmaT,400,0.8049499999999999,0.787437152704045,0.075,0.36
HarmBench,XSTest,all-mpnet-base-v2,4,B1w_SigmaW,400,0.815375,0.7996773775665473,0.07,0.395
HarmBench,XSTest,all-mpnet-base-v2,4,DELONG_B1w_vs_A1,400,0.001025865484546,,,
HarmBench,AdvBench,all-mpnet-base-v2,4,A1_raw,400,0.966625,0.9518672830921916,0.53,0.835
HarmBench,AdvBench,all-mpnet-base-v2,4,B1_raw,400,0.995475,0.99579928201393,0.92,0.97
HarmBench,AdvBench,all-mpnet-base-v2,4,B1b_SigmaT,400,0.996775,0.9969617831474592,0.945,0.985
HarmBench,AdvBench,all-mpnet-base-v2,4,B1w_SigmaW,400,0.9979,0.99801053843828,0.96,0.985
HarmBench,AdvBench,all-mpnet-base-v2,4,DELONG_B1w_vs_A1,400,0.0002079155959806,,,
HarmBench,HarmBench,all-mpnet-base-v2,4,A1_raw,400,0.945275,0.9388637116902108,0.36,0.695
HarmBench,HarmBench,all-mpnet-base-v2,4,B1_raw,400,0.9897,0.9901476455078286,0.8,0.95
HarmBench,HarmBench,all-mpnet-base-v2,4,B1b_SigmaT,400,0.998425,0.9984531594431988,0.975,0.985
HarmBench,HarmBench,all-mpnet-base-v2,4,B1w_SigmaW,400,0.999025,0.9990229283283883,0.96,1.0
HarmBench,HarmBench,all-mpnet-base-v2,4,DELONG_B1w_vs_A1,400,4.0253668287526523e-07,,,
HarmBench,Wild,bge-base-en-v1.5,0,A1_raw,400,0.5621625,0.566072072509551,0.015,0.095
HarmBench,Wild,bge-base-en-v1.5,0,B1_raw,400,0.6894625,0.663113406954128,0.04,0.125
HarmBench,Wild,bge-base-en-v1.5,0,B1b_SigmaT,400,0.5607,0.5536707895995542,0.0,0.095
HarmBench,Wild,bge-base-en-v1.5,0,B1w_SigmaW,400,0.5748,0.5655015719938381,0.015,0.09
HarmBench,Wild,bge-base-en-v1.5,0,DELONG_B1w_vs_A1,400,0.7292586984132308,,,
HarmBench,ToxicChat,bge-base-en-v1.5,0,A1_raw,400,0.6900249999999999,0.6867924386963632,0.075,0.235
HarmBench,ToxicChat,bge-base-en-v1.5,0,B1_raw,400,0.719675,0.6605986937638937,0.02,0.11
HarmBench,ToxicChat,bge-base-en-v1.5,0,B1b_SigmaT,400,0.657875,0.6606602626694932,0.085,0.2
HarmBench,ToxicChat,bge-base-en-v1.5,0,B1w_SigmaW,400,0.679175,0.6729429354223756,0.075,0.18
HarmBench,ToxicChat,bge-base-en-v1.5,0,DELONG_B1w_vs_A1,400,0.7398713607712502,,,
HarmBench,XSTest,bge-base-en-v1.5,0,A1_raw,400,0.7728249999999999,0.7637514153285263,0.07,0.255
HarmBench,XSTest,bge-base-en-v1.5,0,B1_raw,400,0.7501,0.754906863466716,0.09,0.25
HarmBench,XSTest,bge-base-en-v1.5,0,B1b_SigmaT,400,0.667625,0.633714120585962,0.02,0.125
HarmBench,XSTest,bge-base-en-v1.5,0,B1w_SigmaW,400,0.68845,0.6511548220260769,0.02,0.12
HarmBench,XSTest,bge-base-en-v1.5,0,DELONG_B1w_vs_A1,400,0.0092960868185119,,,
HarmBench,AdvBench,bge-base-en-v1.5,0,A1_raw,400,0.94005,0.933435555605146,0.355,0.64
HarmBench,AdvBench,bge-base-en-v1.5,0,B1_raw,400,0.995725,0.9958308000213304,0.93,0.99
HarmBench,AdvBench,bge-base-en-v1.5,0,B1b_SigmaT,400,0.99775,0.9978026405855792,0.955,0.99
HarmBench,AdvBench,bge-base-en-v1.5,0,B1w_SigmaW,400,0.9982,0.9982555531575276,0.96,0.99
HarmBench,AdvBench,bge-base-en-v1.5,0,DELONG_B1w_vs_A1,400,1.584415683097973e-07,,,
HarmBench,HarmBench,bge-base-en-v1.5,0,A1_raw,400,0.9009,0.9087491380348692,0.43,0.6
HarmBench,HarmBench,bge-base-en-v1.5,0,B1_raw,400,0.99205,0.9930311455768466,0.925,0.97
HarmBench,HarmBench,bge-base-en-v1.5,0,B1b_SigmaT,400,0.99745,0.9977097277981912,0.96,0.995
HarmBench,HarmBench,bge-base-en-v1.5,0,B1w_SigmaW,400,0.99845,0.9986248937409864,0.975,0.995
HarmBench,HarmBench,bge-base-en-v1.5,0,DELONG_B1w_vs_A1,400,6.590528123240347e-11,,,
HarmBench,Wild,bge-base-en-v1.5,1,A1_raw,400,0.5009125000000001,0.5063645003253476,0.025,0.05
HarmBench,Wild,bge-base-en-v1.5,1,B1_raw,400,0.6545874999999999,0.6041101463260214,0.02,0.08
HarmBench,Wild,bge-base-en-v1.5,1,B1b_SigmaT,400,0.5340874999999999,0.5153421403993403,0.005,0.045
HarmBench,Wild,bge-base-en-v1.5,1,B1w_SigmaW,400,0.5645874999999999,0.538312011028892,0.005,0.07
HarmBench,Wild,bge-base-en-v1.5,1,DELONG_B1w_vs_A1,400,0.0690698608798114,,,
HarmBench,ToxicChat,bge-base-en-v1.5,1,A1_raw,400,0.6643749999999999,0.6500056825204774,0.03,0.17
HarmBench,ToxicChat,bge-base-en-v1.5,1,B1_raw,400,0.7418,0.6854454071477347,0.015,0.165
HarmBench,ToxicChat,bge-base-en-v1.5,1,B1b_SigmaT,400,0.6773250000000001,0.6568764922298447,0.04,0.13
HarmBench,ToxicChat,bge-base-en-v1.5,1,B1w_SigmaW,400,0.714175,0.6865277789454396,0.07,0.155
HarmBench,ToxicChat,bge-base-en-v1.5,1,DELONG_B1w_vs_A1,400,0.1145508454175272,,,
HarmBench,XSTest,bge-base-en-v1.5,1,A1_raw,400,0.7731,0.7501686618934545,0.02,0.2
HarmBench,XSTest,bge-base-en-v1.5,1,B1_raw,400,0.7559499999999999,0.769745153454916,0.085,0.315
HarmBench,XSTest,bge-base-en-v1.5,1,B1b_SigmaT,400,0.7418500000000001,0.7460656296234611,0.07,0.29
HarmBench,XSTest,bge-base-en-v1.5,1,B1w_SigmaW,400,0.76535,0.76625345377778,0.07,0.315
HarmBench,XSTest,bge-base-en-v1.5,1,DELONG_B1w_vs_A1,400,0.7530269859135954,,,
HarmBench,AdvBench,bge-base-en-v1.5,1,A1_raw,400,0.947225,0.936997289979301,0.305,0.58
HarmBench,AdvBench,bge-base-en-v1.5,1,B1_raw,400,0.9963,0.9965200818354202,0.955,0.985
HarmBench,AdvBench,bge-base-en-v1.5,1,B1b_SigmaT,400,0.99665,0.99709319304758,0.965,0.99
HarmBench,AdvBench,bge-base-en-v1.5,1,B1w_SigmaW,400,0.99705,0.99740506851984,0.955,0.99
HarmBench,AdvBench,bge-base-en-v1.5,1,DELONG_B1w_vs_A1,400,2.5913380046205248e-06,,,
HarmBench,HarmBench,bge-base-en-v1.5,1,A1_raw,400,0.892525,0.891865663476564,0.33,0.485
HarmBench,HarmBench,bge-base-en-v1.5,1,B1_raw,400,0.989125,0.9888780032386824,0.875,0.945
HarmBench,HarmBench,bge-base-en-v1.5,1,B1b_SigmaT,400,0.995175,0.994975257657541,0.89,0.985
HarmBench,HarmBench,bge-base-en-v1.5,1,B1w_SigmaW,400,0.995925,0.9958136581776248,0.94,0.985
HarmBench,HarmBench,bge-base-en-v1.5,1,DELONG_B1w_vs_A1,400,5.380096368412524e-11,,,
HarmBench,Wild,bge-base-en-v1.5,2,A1_raw,400,0.545625,0.5390145924093132,0.02,0.06
HarmBench,Wild,bge-base-en-v1.5,2,B1_raw,400,0.6452249999999999,0.6317086351461849,0.05,0.115
HarmBench,Wild,bge-base-en-v1.5,2,B1b_SigmaT,400,0.6762,0.6726003893654813,0.07,0.16
HarmBench,Wild,bge-base-en-v1.5,2,B1w_SigmaW,400,0.676175,0.6778929002931516,0.085,0.2
HarmBench,Wild,bge-base-en-v1.5,2,DELONG_B1w_vs_A1,400,6.009965746889279e-05,,,
HarmBench,ToxicChat,bge-base-en-v1.5,2,A1_raw,400,0.716225,0.7122009639878456,0.06,0.265
HarmBench,ToxicChat,bge-base-en-v1.5,2,B1_raw,400,0.722525,0.6905024888543845,0.09,0.185
HarmBench,ToxicChat,bge-base-en-v1.5,2,B1b_SigmaT,400,0.709775,0.6990305523392376,0.045,0.26
HarmBench,ToxicChat,bge-base-en-v1.5,2,B1w_SigmaW,400,0.735325,0.7216547640141315,0.06,0.275
HarmBench,ToxicChat,bge-base-en-v1.5,2,DELONG_B1w_vs_A1,400,0.5195426730235457,,,
HarmBench,XSTest,bge-base-en-v1.5,2,A1_raw,400,0.75735,0.7239838621891966,0.04,0.15
HarmBench,XSTest,bge-base-en-v1.5,2,B1_raw,400,0.7478499999999999,0.7534798597253036,0.07,0.25
HarmBench,XSTest,bge-base-en-v1.5,2,B1b_SigmaT,400,0.709,0.6887374394986155,0.055,0.17
HarmBench,XSTest,bge-base-en-v1.5,2,B1w_SigmaW,400,0.7199499999999999,0.7006521002626155,0.075,0.19
HarmBench,XSTest,bge-base-en-v1.5,2,DELONG_B1w_vs_A1,400,0.2123157062561143,,,
HarmBench,AdvBench,bge-base-en-v1.5,2,A1_raw,400,0.910625,0.8980190110149773,0.23,0.52
HarmBench,AdvBench,bge-base-en-v1.5,2,B1_raw,400,0.99115,0.9908173727812676,0.885,0.97
HarmBench,AdvBench,bge-base-en-v1.5,2,B1b_SigmaT,400,0.993725,0.9945166201425168,0.94,0.965
HarmBench,AdvBench,bge-base-en-v1.5,2,B1w_SigmaW,400,0.99475,0.995343421614992,0.94,0.965
HarmBench,AdvBench,bge-base-en-v1.5,2,DELONG_B1w_vs_A1,400,1.2360488188534191e-09,,,
HarmBench,HarmBench,bge-base-en-v1.5,2,A1_raw,400,0.8812249999999999,0.876277234903139,0.28,0.465
HarmBench,HarmBench,bge-base-en-v1.5,2,B1_raw,400,0.98895,0.9900580268596983,0.845,0.96
HarmBench,HarmBench,bge-base-en-v1.5,2,B1b_SigmaT,400,0.9975,0.99763400141541,0.955,0.975
HarmBench,HarmBench,bge-base-en-v1.5,2,B1w_SigmaW,400,0.9983,0.9983682812409822,0.97,0.98
HarmBench,HarmBench,bge-base-en-v1.5,2,DELONG_B1w_vs_A1,400,3.0371261061645786e-12,,,
HarmBench,Wild,bge-base-en-v1.5,3,A1_raw,400,0.5499125,0.537793120992162,0.01,0.045
HarmBench,Wild,bge-base-en-v1.5,3,B1_raw,400,0.6930125,0.6614475251193489,0.03,0.125
HarmBench,Wild,bge-base-en-v1.5,3,B1b_SigmaT,400,0.6053375,0.601797709163838,0.04,0.115
HarmBench,Wild,bge-base-en-v1.5,3,B1w_SigmaW,400,0.6272125,0.6199023307949711,0.045,0.14
HarmBench,Wild,bge-base-en-v1.5,3,DELONG_B1w_vs_A1,400,0.0298135375250352,,,
HarmBench,ToxicChat,bge-base-en-v1.5,3,A1_raw,400,0.70395,0.7045745369662073,0.08,0.18
HarmBench,ToxicChat,bge-base-en-v1.5,3,B1_raw,400,0.7440249999999999,0.73077287248977,0.13,0.17
HarmBench,ToxicChat,bge-base-en-v1.5,3,B1b_SigmaT,400,0.7262500000000001,0.7016978223214426,0.025,0.205
HarmBench,ToxicChat,bge-base-en-v1.5,3,B1w_SigmaW,400,0.7412499999999999,0.7152905040868602,0.04,0.2
HarmBench,ToxicChat,bge-base-en-v1.5,3,DELONG_B1w_vs_A1,400,0.2552763018648116,,,
HarmBench,XSTest,bge-base-en-v1.5,3,A1_raw,400,0.779975,0.7646330680195663,0.07,0.22
HarmBench,XSTest,bge-base-en-v1.5,3,B1_raw,400,0.7586,0.7583866217006213,0.075,0.225
HarmBench,XSTest,bge-base-en-v1.5,3,B1b_SigmaT,400,0.7235499999999999,0.7034563712880514,0.045,0.215
HarmBench,XSTest,bge-base-en-v1.5,3,B1w_SigmaW,400,0.7501,0.7288686625554942,0.04,0.235
HarmBench,XSTest,bge-base-en-v1.5,3,DELONG_B1w_vs_A1,400,0.2481478428350207,,,
HarmBench,AdvBench,bge-base-en-v1.5,3,A1_raw,400,0.9175,0.8971306280951427,0.25,0.42
HarmBench,AdvBench,bge-base-en-v1.5,3,B1_raw,400,0.9973,0.9972495060072636,0.96,0.995
HarmBench,AdvBench,bge-base-en-v1.5,3,B1b_SigmaT,400,0.9956,0.9960248712094631,0.945,0.975
HarmBench,AdvBench,bge-base-en-v1.5,3,B1w_SigmaW,400,0.9975,0.997744529248998,0.965,0.985
HarmBench,AdvBench,bge-base-en-v1.5,3,DELONG_B1w_vs_A1,400,1.05190629540175e-08,,,
HarmBench,HarmBench,bge-base-en-v1.5,3,A1_raw,400,0.895075,0.889779078492155,0.345,0.535
HarmBench,HarmBench,bge-base-en-v1.5,3,B1_raw,400,0.98855,0.9885577811032764,0.865,0.95
HarmBench,HarmBench,bge-base-en-v1.5,3,B1b_SigmaT,400,0.99845,0.998498448935788,0.96,0.995
HarmBench,HarmBench,bge-base-en-v1.5,3,B1w_SigmaW,400,0.998775,0.9987837032451596,0.96,1.0
HarmBench,HarmBench,bge-base-en-v1.5,3,DELONG_B1w_vs_A1,400,1.7950085862139528e-11,,,
HarmBench,Wild,bge-base-en-v1.5,4,A1_raw,400,0.549175,0.5587706558361585,0.01,0.115
HarmBench,Wild,bge-base-en-v1.5,4,B1_raw,400,0.6361500000000001,0.6002930232960593,0.035,0.065
HarmBench,Wild,bge-base-en-v1.5,4,B1b_SigmaT,400,0.627125,0.6066310924889887,0.06,0.11
HarmBench,Wild,bge-base-en-v1.5,4,B1w_SigmaW,400,0.6353500000000001,0.6181293161042104,0.055,0.1
HarmBench,Wild,bge-base-en-v1.5,4,DELONG_B1w_vs_A1,400,0.012439061936788,,,
HarmBench,ToxicChat,bge-base-en-v1.5,4,A1_raw,400,0.672775,0.6437389647931209,0.005,0.175
HarmBench,ToxicChat,bge-base-en-v1.5,4,B1_raw,400,0.6829500000000001,0.6356022459190327,0.025,0.1
HarmBench,ToxicChat,bge-base-en-v1.5,4,B1b_SigmaT,400,0.6642750000000001,0.6344510569248885,0.03,0.12
HarmBench,ToxicChat,bge-base-en-v1.5,4,B1w_SigmaW,400,0.688075,0.6510183498393857,0.055,0.115
HarmBench,ToxicChat,bge-base-en-v1.5,4,DELONG_B1w_vs_A1,400,0.6364374665173167,,,
HarmBench,XSTest,bge-base-en-v1.5,4,A1_raw,400,0.7615249999999999,0.7311351197491779,0.055,0.15
HarmBench,XSTest,bge-base-en-v1.5,4,B1_raw,400,0.75,0.7562783846040279,0.08,0.235
HarmBench,XSTest,bge-base-en-v1.5,4,B1b_SigmaT,400,0.695625,0.6884727378837195,0.07,0.175
HarmBench,XSTest,bge-base-en-v1.5,4,B1w_SigmaW,400,0.7192500000000001,0.7076806883076961,0.065,0.15
HarmBench,XSTest,bge-base-en-v1.5,4,DELONG_B1w_vs_A1,400,0.1473486892584647,,,
HarmBench,AdvBench,bge-base-en-v1.5,4,A1_raw,400,0.92095,0.9016191256558672,0.21,0.45
HarmBench,AdvBench,bge-base-en-v1.5,4,B1_raw,400,0.99805,0.9980820192714392,0.96,0.995
HarmBench,AdvBench,bge-base-en-v1.5,4,B1b_SigmaT,400,0.995175,0.9952277258012936,0.87,0.98
HarmBench,AdvBench,bge-base-en-v1.5,4,B1w_SigmaW,400,0.99715,0.9971554964182736,0.915,0.985
HarmBench,AdvBench,bge-base-en-v1.5,4,DELONG_B1w_vs_A1,400,1.6656955592608824e-08,,,
HarmBench,HarmBench,bge-base-en-v1.5,4,A1_raw,400,0.8883500000000001,0.887034982160779,0.315,0.5
HarmBench,HarmBench,bge-base-en-v1.5,4,B1_raw,400,0.989975,0.9904040818681428,0.835,0.925
HarmBench,HarmBench,bge-base-en-v1.5,4,B1b_SigmaT,400,0.9972,0.9972187339299348,0.915,0.99
HarmBench,HarmBench,bge-base-en-v1.5,4,B1w_SigmaW,400,0.998475,0.9985079895149728,0.975,0.995
HarmBench,HarmBench,bge-base-en-v1.5,4,DELONG_B1w_vs_A1,400,2.8330671142384745e-12,,,
HarmBench,Wild,bge-large-en-v1.5,0,A1_raw,400,0.6133375,0.6050324318416425,0.02,0.115
HarmBench,Wild,bge-large-en-v1.5,0,B1_raw,400,0.7022625,0.6824273801355039,0.085,0.15
HarmBench,Wild,bge-large-en-v1.5,0,B1b_SigmaT,400,0.685175,0.6873935126322996,0.05,0.17
HarmBench,Wild,bge-large-en-v1.5,0,B1w_SigmaW,400,0.7035999999999999,0.7073496996079291,0.065,0.185
HarmBench,Wild,bge-large-en-v1.5,0,DELONG_B1w_vs_A1,400,0.0011952928628582,,,
HarmBench,ToxicChat,bge-large-en-v1.5,0,A1_raw,400,0.740775,0.731875254857368,0.12,0.22
HarmBench,ToxicChat,bge-large-en-v1.5,0,B1_raw,400,0.7659750000000001,0.718517957872572,0.05,0.175
HarmBench,ToxicChat,bge-large-en-v1.5,0,B1b_SigmaT,400,0.7855249999999999,0.7681265543655287,0.11,0.23
HarmBench,ToxicChat,bge-large-en-v1.5,0,B1w_SigmaW,400,0.79915,0.7779969435862941,0.11,0.255
HarmBench,ToxicChat,bge-large-en-v1.5,0,DELONG_B1w_vs_A1,400,0.0191711490518566,,,
HarmBench,XSTest,bge-large-en-v1.5,0,A1_raw,400,0.7544,0.7597405711001339,0.095,0.355
HarmBench,XSTest,bge-large-en-v1.5,0,B1_raw,400,0.76125,0.793455354238615,0.185,0.375
HarmBench,XSTest,bge-large-en-v1.5,0,B1b_SigmaT,400,0.632825,0.6216123267935104,0.04,0.165
HarmBench,XSTest,bge-large-en-v1.5,0,B1w_SigmaW,400,0.658775,0.6466087831508369,0.035,0.185
HarmBench,XSTest,bge-large-en-v1.5,0,DELONG_B1w_vs_A1,400,0.0075267812623782,,,
HarmBench,AdvBench,bge-large-en-v1.5,0,A1_raw,400,0.963925,0.954517208487052,0.32,0.88
HarmBench,AdvBench,bge-large-en-v1.5,0,B1_raw,400,0.994125,0.9936714886435573,0.86,0.985
HarmBench,AdvBench,bge-large-en-v1.5,0,B1b_SigmaT,400,0.997925,0.9979089732237588,0.945,0.995
HarmBench,AdvBench,bge-large-en-v1.5,0,B1w_SigmaW,400,0.998475,0.998489333221193,0.975,0.995
HarmBench,AdvBench,bge-large-en-v1.5,0,DELONG_B1w_vs_A1,400,0.0001142420643287,,,
HarmBench,HarmBench,bge-large-en-v1.5,0,A1_raw,400,0.934575,0.930897251393186,0.39,0.64
HarmBench,HarmBench,bge-large-en-v1.5,0,B1_raw,400,0.992525,0.993162610760594,0.885,0.97
HarmBench,HarmBench,bge-large-en-v1.5,0,B1b_SigmaT,400,0.99895,0.9990515723528378,0.995,0.995
HarmBench,HarmBench,bge-large-en-v1.5,0,B1w_SigmaW,400,0.99955,0.9995731459524806,0.995,0.995
HarmBench,HarmBench,bge-large-en-v1.5,0,DELONG_B1w_vs_A1,400,3.972276041430689e-08,,,
HarmBench,Wild,bge-large-en-v1.5,1,A1_raw,400,0.5455875,0.5445385737115979,0.015,0.085
HarmBench,Wild,bge-large-en-v1.5,1,B1_raw,400,0.6502874999999999,0.6212550624988298,0.025,0.135
HarmBench,Wild,bge-large-en-v1.5,1,B1b_SigmaT,400,0.5172625,0.5242095641413573,0.01,0.07
HarmBench,Wild,bge-large-en-v1.5,1,B1w_SigmaW,400,0.5368875,0.5343286038185955,0.02,0.06
HarmBench,Wild,bge-large-en-v1.5,1,DELONG_B1w_vs_A1,400,0.7796185738519574,,,
HarmBench,ToxicChat,bge-large-en-v1.5,1,A1_raw,400,0.7429250000000001,0.7374596784392856,0.14,0.24
HarmBench,ToxicChat,bge-large-en-v1.5,1,B1_raw,400,0.78705,0.7486343167077143,0.085,0.18
HarmBench,ToxicChat,bge-large-en-v1.5,1,B1b_SigmaT,400,0.7994999999999999,0.7746564235705659,0.065,0.27
HarmBench,ToxicChat,bge-large-en-v1.5,1,B1w_SigmaW,400,0.8123499999999999,0.7861262087561123,0.1,0.27
HarmBench,ToxicChat,bge-large-en-v1.5,1,DELONG_B1w_vs_A1,400,0.0080405591396841,,,
HarmBench,XSTest,bge-large-en-v1.5,1,A1_raw,400,0.7566,0.7593707504482246,0.095,0.39
HarmBench,XSTest,bge-large-en-v1.5,1,B1_raw,400,0.75565,0.7956122788273549,0.245,0.385
HarmBench,XSTest,bge-large-en-v1.5,1,B1b_SigmaT,400,0.6892750000000001,0.693959193044408,0.045,0.21
HarmBench,XSTest,bge-large-en-v1.5,1,B1w_SigmaW,400,0.7139249999999999,0.7248346544862085,0.09,0.25
HarmBench,XSTest,bge-large-en-v1.5,1,DELONG_B1w_vs_A1,400,0.1283029129401038,,,
HarmBench,AdvBench,bge-large-en-v1.5,1,A1_raw,400,0.968175,0.9617270291896706,0.39,0.835
HarmBench,AdvBench,bge-large-en-v1.5,1,B1_raw,400,0.9935,0.9936970491780732,0.94,0.98
HarmBench,AdvBench,bge-large-en-v1.5,1,B1b_SigmaT,400,0.9984,0.998387049210856,0.945,0.995
HarmBench,AdvBench,bge-large-en-v1.5,1,B1w_SigmaW,400,0.998575,0.9985552486824364,0.955,1.0
HarmBench,AdvBench,bge-large-en-v1.5,1,DELONG_B1w_vs_A1,400,0.000154808026429,,,
HarmBench,HarmBench,bge-large-en-v1.5,1,A1_raw,400,0.932825,0.9304895670110772,0.37,0.61
HarmBench,HarmBench,bge-large-en-v1.5,1,B1_raw,400,0.9935,0.9935204800777642,0.85,0.975
HarmBench,HarmBench,bge-large-en-v1.5,1,B1b_SigmaT,400,0.99845,0.9984278401814044,0.965,1.0
HarmBench,HarmBench,bge-large-en-v1.5,1,B1w_SigmaW,400,0.998775,0.9987450816341044,0.97,1.0
HarmBench,HarmBench,bge-large-en-v1.5,1,DELONG_B1w_vs_A1,400,4.3557071505162526e-08,,,
HarmBench,Wild,bge-large-en-v1.5,2,A1_raw,400,0.565,0.5630668603846294,0.045,0.11
HarmBench,Wild,bge-large-en-v1.5,2,B1_raw,400,0.6640250000000001,0.6402864676877269,0.06,0.12
HarmBench,Wild,bge-large-en-v1.5,2,B1b_SigmaT,400,0.6374000000000001,0.6408452887002072,0.08,0.155
HarmBench,Wild,bge-large-en-v1.5,2,B1w_SigmaW,400,0.651025,0.6554551396568069,0.07,0.14
HarmBench,Wild,bge-large-en-v1.5,2,DELONG_B1w_vs_A1,400,0.0023032470939792,,,
HarmBench,ToxicChat,bge-large-en-v1.5,2,A1_raw,400,0.771,0.7824601694159193,0.18,0.34
HarmBench,ToxicChat,bge-large-en-v1.5,2,B1_raw,400,0.7493499999999998,0.728765526256631,0.095,0.16
HarmBench,ToxicChat,bge-large-en-v1.5,2,B1b_SigmaT,400,0.755425,0.7389605835230368,0.1,0.195
HarmBench,ToxicChat,bge-large-en-v1.5,2,B1w_SigmaW,400,0.78505,0.7706390606546768,0.09,0.28
HarmBench,ToxicChat,bge-large-en-v1.5,2,DELONG_B1w_vs_A1,400,0.5985013995010582,,,
HarmBench,XSTest,bge-large-en-v1.5,2,A1_raw,400,0.745,0.7462996204710732,0.095,0.295
HarmBench,XSTest,bge-large-en-v1.5,2,B1_raw,400,0.74915,0.7844664448217755,0.15,0.355
HarmBench,XSTest,bge-large-en-v1.5,2,B1b_SigmaT,400,0.65065,0.6534348830669623,0.05,0.18
HarmBench,XSTest,bge-large-en-v1.5,2,B1w_SigmaW,400,0.6778500000000001,0.6867614584722839,0.065,0.225
HarmBench,XSTest,bge-large-en-v1.5,2,DELONG_B1w_vs_A1,400,0.027887027025764,,,
HarmBench,AdvBench,bge-large-en-v1.5,2,A1_raw,400,0.939975,0.935086510788448,0.295,0.665
HarmBench,AdvBench,bge-large-en-v1.5,2,B1_raw,400,0.987175,0.9864063872177514,0.815,0.945
HarmBench,AdvBench,bge-large-en-v1.5,2,B1b_SigmaT,400,0.99575,0.9960292688719624,0.93,0.97
HarmBench,AdvBench,bge-large-en-v1.5,2,B1w_SigmaW,400,0.995725,0.9959605284010128,0.93,0.97
HarmBench,AdvBench,bge-large-en-v1.5,2,DELONG_B1w_vs_A1,400,2.642102954197867e-07,,,
HarmBench,HarmBench,bge-large-en-v1.5,2,A1_raw,400,0.9137375,0.9032874907280448,0.255,0.475
HarmBench,HarmBench,bge-large-en-v1.5,2,B1_raw,400,0.989525,0.9907789662305,0.875,0.965
HarmBench,HarmBench,bge-large-en-v1.5,2,B1b_SigmaT,400,0.99875,0.9987228511902668,0.955,1.0
HarmBench,HarmBench,bge-large-en-v1.5,2,B1w_SigmaW,400,0.999125,0.9991081409338414,0.97,1.0
HarmBench,HarmBench,bge-large-en-v1.5,2,DELONG_B1w_vs_A1,400,2.0845138948288877e-09,,,
HarmBench,Wild,bge-large-en-v1.5,3,A1_raw,400,0.5831124999999999,0.5564304319037205,0.015,0.08
HarmBench,Wild,bge-large-en-v1.5,3,B1_raw,400,0.6893374999999999,0.6566549908511761,0.02,0.135
HarmBench,Wild,bge-large-en-v1.5,3,B1b_SigmaT,400,0.6079125,0.6215511921904295,0.08,0.11
HarmBench,Wild,bge-large-en-v1.5,3,B1w_SigmaW,400,0.6217124999999999,0.6298629235209832,0.06,0.135
HarmBench,Wild,bge-large-en-v1.5,3,DELONG_B1w_vs_A1,400,0.1650996107042199,,,
HarmBench,ToxicChat,bge-large-en-v1.5,3,A1_raw,400,0.7545000000000001,0.7758212760338274,0.185,0.36
HarmBench,ToxicChat,bge-large-en-v1.5,3,B1_raw,400,0.7668999999999999,0.7761585865395245,0.17,0.32
HarmBench,ToxicChat,bge-large-en-v1.5,3,B1b_SigmaT,400,0.7937000000000001,0.789605207481621,0.175,0.29
HarmBench,ToxicChat,bge-large-en-v1.5,3,B1w_SigmaW,400,0.79935,0.7977595485442551,0.165,0.29
HarmBench,ToxicChat,bge-large-en-v1.5,3,DELONG_B1w_vs_A1,400,0.0933246409114649,,,
HarmBench,XSTest,bge-large-en-v1.5,3,A1_raw,400,0.7567750000000001,0.759610827081622,0.095,0.34
HarmBench,XSTest,bge-large-en-v1.5,3,B1_raw,400,0.7615250000000001,0.7891701261931485,0.12,0.395
HarmBench,XSTest,bge-large-en-v1.5,3,B1b_SigmaT,400,0.7138249999999999,0.7177677613742269,0.09,0.265
HarmBench,XSTest,bge-large-en-v1.5,3,B1w_SigmaW,400,0.728,0.7380909879462484,0.115,0.25
HarmBench,XSTest,bge-large-en-v1.5,3,DELONG_B1w_vs_A1,400,0.2894373397028182,,,
HarmBench,AdvBench,bge-large-en-v1.5,3,A1_raw,400,0.94025,0.9264588032412332,0.31,0.665
HarmBench,AdvBench,bge-large-en-v1.5,3,B1_raw,400,0.994425,0.9942705274422518,0.935,0.975
HarmBench,AdvBench,bge-large-en-v1.5,3,B1b_SigmaT,400,0.995875,0.9963582219707652,0.955,0.985
HarmBench,AdvBench,bge-large-en-v1.5,3,B1w_SigmaW,400,0.996875,0.997075851328665,0.945,0.985
HarmBench,AdvBench,bge-large-en-v1.5,3,DELONG_B1w_vs_A1,400,4.809644511549749e-07,,,
HarmBench,HarmBench,bge-large-en-v1.5,3,A1_raw,400,0.924575,0.9216047935380988,0.33,0.605
